"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LUX","ELECTRICITY","NUCLEAR","GWH","A","1986",0,
"LUX","ELECTRICITY","NUCLEAR","GWH","A","1987",0,
"LUX","ELECTRICITY","NUCLEAR","GWH","A","1988",0,
"LUX","ELECTRICITY","NUCLEAR","GWH","A","1989",0,
"LUX","ELECTRICITY","NUCLEAR","GWH","A","1990",0,
"LUX","ELECTRICITY","NUCLEAR","GWH","A","1991",0,
"LUX","ELECTRICITY","NUCLEAR","GWH","A","1992",0,
"LUX","ELECTRICITY","NUCLEAR","GWH","A","1993",0,
"LUX","ELECTRICITY","NUCLEAR","GWH","A","1994",0,
"LUX","ELECTRICITY","NUCLEAR","GWH","A","1995",0,
"LUX","ELECTRICITY","NUCLEAR","GWH","A","1996",0,
"LUX","ELECTRICITY","NUCLEAR","GWH","A","1997",0,
"LUX","ELECTRICITY","NUCLEAR","GWH","A","1998",0,
"LUX","ELECTRICITY","NUCLEAR","GWH","A","1999",0,
"LUX","ELECTRICITY","NUCLEAR","GWH","A","2000",0,
"LUX","ELECTRICITY","NUCLEAR","GWH","A","2001",0,
"LUX","ELECTRICITY","NUCLEAR","GWH","A","2002",0,
"LUX","ELECTRICITY","NUCLEAR","GWH","A","2003",0,
"LUX","ELECTRICITY","NUCLEAR","GWH","A","2004",0,
"LUX","ELECTRICITY","NUCLEAR","GWH","A","2005",0,
"LUX","ELECTRICITY","NUCLEAR","GWH","A","2006",0,
"LUX","ELECTRICITY","NUCLEAR","GWH","A","2007",0,
"LUX","ELECTRICITY","NUCLEAR","GWH","A","2008",0,
"LUX","ELECTRICITY","NUCLEAR","GWH","A","2009",0,
"LUX","ELECTRICITY","NUCLEAR","GWH","A","2010",0,
"LUX","ELECTRICITY","NUCLEAR","GWH","A","2011",0,
"LUX","ELECTRICITY","NUCLEAR","GWH","A","2012",0,
"LUX","ELECTRICITY","NUCLEAR","GWH","A","2013",0,
"LUX","ELECTRICITY","NUCLEAR","GWH","A","2014",0,
"LUX","ELECTRICITY","NUCLEAR","GWH","A","2015",,"L"
"LUX","ELECTRICITY","TOT","GWH","A","1960",0,
"LUX","ELECTRICITY","TOT","GWH","A","1961",0,
"LUX","ELECTRICITY","TOT","GWH","A","1962",0,
"LUX","ELECTRICITY","TOT","GWH","A","1963",0,
"LUX","ELECTRICITY","TOT","GWH","A","1964",0,
"LUX","ELECTRICITY","TOT","GWH","A","1965",0,
"LUX","ELECTRICITY","TOT","GWH","A","1966",0,
"LUX","ELECTRICITY","TOT","GWH","A","1967",0,
"LUX","ELECTRICITY","TOT","GWH","A","1968",0,
"LUX","ELECTRICITY","TOT","GWH","A","1969",0,
"LUX","ELECTRICITY","TOT","GWH","A","1970",0,
"LUX","ELECTRICITY","TOT","GWH","A","1971",0,
"LUX","ELECTRICITY","TOT","GWH","A","1972",0,
"LUX","ELECTRICITY","TOT","GWH","A","1973",0,
"LUX","ELECTRICITY","TOT","GWH","A","1974",2006,
"LUX","ELECTRICITY","TOT","GWH","A","1975",1402,
"LUX","ELECTRICITY","TOT","GWH","A","1976",1452,
"LUX","ELECTRICITY","TOT","GWH","A","1977",1170,
"LUX","ELECTRICITY","TOT","GWH","A","1978",1218,
"LUX","ELECTRICITY","TOT","GWH","A","1979",1206,
"LUX","ELECTRICITY","TOT","GWH","A","1980",1053,
"LUX","ELECTRICITY","TOT","GWH","A","1981",1152,
"LUX","ELECTRICITY","TOT","GWH","A","1982",903,
"LUX","ELECTRICITY","TOT","GWH","A","1983",797,
"LUX","ELECTRICITY","TOT","GWH","A","1984",867,
"LUX","ELECTRICITY","TOT","GWH","A","1985",902,
"LUX","ELECTRICITY","TOT","GWH","A","1986",975,
"LUX","ELECTRICITY","TOT","GWH","A","1987",983,
"LUX","ELECTRICITY","TOT","GWH","A","1988",1289,
"LUX","ELECTRICITY","TOT","GWH","A","1989",1329,
"LUX","ELECTRICITY","TOT","GWH","A","1990",1333,
"LUX","ELECTRICITY","TOT","GWH","A","1991",1337,
"LUX","ELECTRICITY","TOT","GWH","A","1992",1153,
"LUX","ELECTRICITY","TOT","GWH","A","1993",1021,
"LUX","ELECTRICITY","TOT","GWH","A","1994",1107,
"LUX","ELECTRICITY","TOT","GWH","A","1995",1192,
"LUX","ELECTRICITY","TOT","GWH","A","1996",1227,
"LUX","ELECTRICITY","TOT","GWH","A","1997",1234,
"LUX","ELECTRICITY","TOT","GWH","A","1998",1255,
"LUX","ELECTRICITY","TOT","GWH","A","1999",1008,
"LUX","ELECTRICITY","TOT","GWH","A","2000",1132,
"LUX","ELECTRICITY","TOT","GWH","A","2001",1585,
"LUX","ELECTRICITY","TOT","GWH","A","2002",3672,
"LUX","ELECTRICITY","TOT","GWH","A","2003",3595,
"LUX","ELECTRICITY","TOT","GWH","A","2004",4103,
"LUX","ELECTRICITY","TOT","GWH","A","2005",4107,
"LUX","ELECTRICITY","TOT","GWH","A","2006",4302,
"LUX","ELECTRICITY","TOT","GWH","A","2007",3960,
"LUX","ELECTRICITY","TOT","GWH","A","2008",3518,
"LUX","ELECTRICITY","TOT","GWH","A","2009",3832,
"LUX","ELECTRICITY","TOT","GWH","A","2010",4559,
"LUX","ELECTRICITY","TOT","GWH","A","2011",3698,
