Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Latin America & Caribbean,LCN,Rural population (% of total population),SP.RUR.TOTL.ZS,50.58307046,49.78240255,48.96913459,48.15269338,47.33139394,46.5647371,45.79841117,45.03296142,44.26657197,43.50472071,42.748932,41.9877835,41.23349948,40.50175029,39.77541659,39.04965587,38.32803145,37.60653978,36.88721108,36.17489517,35.46472554,34.7721881,34.11362088,33.47607343,32.84636062,32.22422244,31.61772428,31.02378986,30.43877839,29.86540764,29.30726823,28.78494923,28.28548987,27.7978031,27.30384191,26.81475964,26.34755949,25.8715583,25.40086074,24.94659602,24.4976323,24.13927486,23.81007491,23.4889767,23.18086917,22.87754499,22.57704709,22.2803131,21.98998974,21.70686736,21.43095039,21.15105932,20.87949119,20.61366579,20.35040392,20.08991932,19.83421688,19.58554687,19.34929183,19.1111444,18.86543,18.62298165,18.37876837
Least developed countries: UN classification,LDC,Rural population (% of total population),SP.RUR.TOTL.ZS,90.33402254,90.08888537,89.82233346,89.5406326,89.24480569,88.93741358,88.61792448,88.26582227,87.90055242,87.51985791,87.14010714,86.716749,86.26957244,85.83469673,85.39964641,85.44486354,84.96752666,84.47775055,83.96612535,83.45983633,82.8831882,82.38170291,82.03940983,81.65553564,81.22460083,80.76801418,80.30540115,79.84115818,79.37671627,78.9345821,78.50315523,78.11660161,77.74870574,77.37589209,76.99776489,76.64664189,76.34205677,76.01676824,75.67850318,75.3411858,74.99657631,74.59811366,74.17790537,73.74997885,73.31786709,72.86778135,72.42307764,72.02031625,71.52890953,71.03354645,70.53065922,70.02139056,69.52145628,69.01467033,68.4979538,67.97210762,67.43718718,66.8968821,66.35650308,65.8167991,65.27599706,64.7313103,64.17827395
Low income,LIC,Rural population (% of total population),SP.RUR.TOTL.ZS,86.55027909,86.2110813,85.86399434,85.498632,85.12284386,84.7372073,84.33607061,83.91668279,83.42524629,82.87074003,82.32383489,81.97707583,81.61536619,81.26549,80.9584671,80.65689669,80.40303608,80.1399754,79.87017855,79.59755113,79.28940832,78.97124874,78.68069904,78.35102727,77.960032,77.53160507,77.10057201,76.67901293,76.26260432,75.86655064,75.49452664,75.18228157,74.86977506,74.53783038,74.2029018,73.90977762,73.72245566,73.50117491,73.2582677,73.01740803,72.76771426,72.51170108,72.27324225,72.04965624,71.80977055,71.54050519,71.24583148,71.00353109,70.64727714,70.31275586,69.95934845,69.66446127,69.40820134,69.17233206,68.9183387,68.56007525,68.16176492,67.74348634,67.31193016,66.86565954,66.41459263,65.95595526,65.47782427
Liechtenstein,LIE,Rural population (% of total population),SP.RUR.TOTL.ZS,79.563,79.685,79.898,80.11,80.321,80.529,80.736,80.941,81.145,81.346,81.547,81.636,81.646,81.656,81.666,81.676,81.686,81.696,81.706,81.716,81.726,81.813,81.957,82.099,82.241,82.381,82.521,82.66,82.799,82.936,83.072,83.179,83.264,83.349,83.434,83.518,83.71,84.006,84.298,84.586,84.87,85.038,85.094,85.15,85.205,85.261,85.316,85.371,85.426,85.481,85.536,85.59,85.633,85.666,85.687,85.697,85.697,85.685,85.662,85.629,85.584,85.529,85.462
Sri Lanka,LKA,Rural population (% of total population),SP.RUR.TOTL.ZS,83.569,83.408,83.247,83.084,82.986,82.89,82.793,82.696,82.598,82.5,82.402,82.303,82.204,82.104,82.004,81.903,81.802,81.701,81.599,81.496,81.393,81.324,81.34,81.356,81.371,81.387,81.403,81.418,81.434,81.449,81.465,81.48,81.496,81.511,81.527,81.542,81.558,81.573,81.589,81.604,81.62,81.635,81.651,81.666,81.681,81.697,81.712,81.728,81.743,81.758,81.774,81.789,81.804,81.802,81.782,81.744,81.689,81.616,81.524,81.415,81.287,81.14,80.974
Lower middle income,LMC,Rural population (% of total population),SP.RUR.TOTL.ZS,79.83789435,79.59002604,79.308557,79.0241733,78.73528836,78.43977838,78.14595591,77.84975892,77.54668719,77.24127346,76.93443201,76.58902345,76.19291809,75.80377691,75.4048785,75.13187731,74.70047272,74.27533253,73.86726073,73.46698963,73.04054666,72.6203113,72.29156327,71.96356869,71.62569068,71.28163093,70.93187037,70.58675269,70.2441311,69.90722256,69.56518094,69.27718433,69.00893729,68.75998521,68.51637239,68.27276629,68.02407734,67.77122876,67.51672435,67.26259184,66.99935791,66.68649179,66.33244069,65.96976911,65.59477126,65.20952318,64.81507578,64.41624603,64.01707756,63.6127641,63.20286103,62.78551158,62.36549474,61.923723,61.46045762,60.9971629,60.54358762,60.09001554,59.62808505,59.15814903,58.68180883,58.19666048,57.74622624
Low & middle income,LMY,Rural population (% of total population),SP.RUR.TOTL.ZS,76.65412203,76.16308576,75.69252318,75.24975936,74.79923744,74.56767314,74.34208038,74.10150561,73.85747162,73.61495266,73.3750229,73.12485191,72.84144256,72.52678651,72.17475561,71.86771856,71.50665778,71.14156418,70.69049258,70.1546551,69.60546542,69.04846362,68.53132098,68.05297597,67.55718796,67.0589033,66.56238202,66.07086336,65.58155528,65.10721027,64.62985361,64.16433968,63.70676074,63.25237045,62.79390675,62.33760229,61.88605852,61.42745645,60.9627179,60.4978441,60.02331933,59.49829491,58.9324356,58.3616063,57.78188183,57.19585197,56.6188167,56.05228535,55.4714415,54.89199254,54.31548448,53.7665942,53.2256567,52.67589295,52.11790494,51.55509381,51.00046072,50.45086853,49.9074547,49.37272728,48.85142669,48.34026907,47.84545061
Lesotho,LSO,Rural population (% of total population),SP.RUR.TOTL.ZS,96.488,96.04,95.536,94.971,94.339,93.634,92.935,92.575,92.198,91.804,91.392,90.961,90.526,90.095,89.645,89.178,88.787,88.728,88.669,88.61,88.55,88.49,88.43,88.37,88.309,88.248,88.095,87.606,87.099,86.575,86.033,85.473,84.894,84.297,83.681,83.045,82.429,81.951,81.462,80.962,80.452,79.933,79.403,78.863,78.311,77.751,77.18,76.696,76.204,75.707,75.202,74.69,74.296,73.899,73.498,73.092,72.683,72.27,71.847,71.415,70.972,70.52,70.057
Late-demographic dividend,LTE,Rural population (% of total population),SP.RUR.TOTL.ZS,73.75973599,72.99388449,72.33852966,71.77686246,71.20073207,71.09607349,71.01455084,70.89617933,70.77361874,70.65944581,70.55354609,70.46234604,70.35076481,70.1631673,69.89533683,69.60913946,69.32930662,69.03423009,68.55539951,67.88480406,67.20345357,66.52421669,65.85409104,65.2750443,64.67322008,64.0728572,63.48002376,62.89151184,62.30007504,61.72844958,61.192635,60.56902145,59.91526075,59.2619296,58.59957508,57.93185282,57.24974421,56.5514011,55.83801277,55.11050026,54.36028168,53.48450117,52.53777492,51.57512409,50.59805456,49.60781162,48.62677951,47.64644305,46.65892772,45.67418062,44.69456024,43.77446147,42.8789337,41.98178562,41.08549322,40.19521686,39.30931584,38.43089015,37.56880438,36.72611177,35.91116171,35.12388942,34.34958224
Lithuania,LTU,Rural population (% of total population),SP.RUR.TOTL.ZS,60.54,59.557,58.565,57.566,56.559,55.55,54.535,53.516,52.493,51.47,50.445,49.281,48.032,46.79,45.549,44.315,43.085,41.868,40.658,39.639,38.842,38.054,37.27,36.494,35.723,34.962,34.207,33.46,32.72,32.358,32.417,32.477,32.536,32.596,32.655,32.715,32.775,32.834,32.894,32.954,33.014,33.081,33.172,33.263,33.354,33.365,33.294,33.223,33.152,33.158,33.243,33.259,33.136,33.014,32.892,32.77,32.634,32.484,32.321,32.145,31.954,31.751,31.535
Luxembourg,LUX,Rural population (% of total population),SP.RUR.TOTL.ZS,30.444,30.073,29.557,29.047,28.541,28.042,27.548,27.059,26.575,26.098,25.626,25.084,24.472,23.873,23.283,22.703,22.133,21.574,21.025,20.487,19.958,19.556,19.499,19.443,19.387,19.331,19.275,19.22,19.164,19.109,19.053,18.87,18.472,18.143,17.518,17.107,17.175,17.221,17.107,16.552,15.784,15.157,14.701,14.257,13.823,13.402,12.991,12.591,12.2,11.822,11.453,11.094,10.751,10.426,10.116,9.821,9.54,9.273,9.019,8.777,8.547,8.328,8.119
Latvia,LVA,Rural population (% of total population),SP.RUR.TOTL.ZS,47.133,46.337,45.541,44.747,43.955,43.168,42.383,41.602,40.825,40.054,39.287,38.567,37.878,37.195,36.516,35.843,35.174,34.513,33.857,33.314,32.905,32.56,32.278,31.997,31.717,31.44,31.218,31.053,30.888,30.8,30.75,30.799,31.148,31.201,31.099,31.25,31.35,31.4,31.549,31.78,31.933,32.05,32.15,32.2,32.1,32,32.033,32.1,32.166,32.186,32.159,32.131,32.103,32.075,32.048,32.02,31.979,31.925,31.858,31.778,31.685,31.579,31.46
"Macao SAR, China",MAC,Rural population (% of total population),SP.RUR.TOTL.ZS,4.711,4.672,4.444,4.227,4.02,3.823,3.635,3.456,3.285,3.123,2.968,2.792,2.603,2.427,2.262,2.109,1.965,1.831,1.706,1.59,1.481,1.345,1.111,0.916,0.756,0.623,0.514,0.424,0.349,0.288,0.237,0.195,0.161,0.133,0.109,0.09,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Martin (French part),MAF,Rural population (% of total population),SP.RUR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Rural population (% of total population),SP.RUR.TOTL.ZS,70.643,70.151,69.655,69.154,68.647,68.138,67.623,67.104,66.581,66.054,65.523,64.988,64.325,63.651,62.971,62.286,61.595,60.901,60.202,59.498,58.79,58.08,57.366,56.653,55.937,55.221,54.502,53.781,53.057,52.334,51.609,50.883,50.156,49.431,48.705,48.308,47.978,47.65,47.322,46.993,46.665,46.338,46.01,45.683,45.356,44.826,44.254,43.683,43.114,42.548,41.982,41.419,40.858,40.3,39.744,39.191,38.64,38.092,37.547,37.006,36.468,35.935,35.404
Monaco,MCO,Rural population (% of total population),SP.RUR.TOTL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moldova,MDA,Rural population (% of total population),SP.RUR.TOTL.ZS,76.576,75.784,74.973,74.144,73.297,72.434,71.553,70.655,69.74,68.811,67.932,67.121,66.299,65.469,64.628,63.778,62.918,62.052,61.178,60.36,59.613,58.864,58.109,57.351,56.588,55.824,55.056,54.286,53.512,53.144,53.238,53.331,53.425,53.519,53.613,53.706,53.8,54.203,54.606,55.008,55.411,55.811,56.211,56.611,57.01,57.225,57.256,57.287,57.318,57.349,57.38,57.411,57.442,57.473,57.504,57.51,57.489,57.443,57.371,57.274,57.151,57.002,56.827
Madagascar,MDG,Rural population (% of total population),SP.RUR.TOTL.ZS,89.358,89.029,88.691,88.343,87.986,87.621,87.253,86.926,86.59,86.249,85.9,85.474,85.036,84.589,84.131,83.666,83.245,82.816,82.378,81.932,81.476,81.012,80.539,80.057,79.566,79.067,78.558,78.041,77.513,76.979,76.434,75.881,75.319,74.749,74.464,74.204,73.942,73.679,73.414,73.147,72.879,72.609,72.337,72.064,71.789,71.186,70.575,69.957,69.33,68.699,68.062,67.42,66.773,66.122,65.466,64.807,64.144,63.478,62.809,62.139,61.466,60.793,60.118
Maldives,MDV,Rural population (% of total population),SP.RUR.TOTL.ZS,88.827,88.77,88.712,88.655,88.596,88.542,88.607,88.664,88.484,88.302,88.107,87.158,86.142,85.064,83.915,82.696,81.404,80.042,79.022,78.393,77.75,77.095,76.426,75.743,75.046,74.509,74.43,74.352,74.273,74.194,74.16,74.224,74.287,74.351,74.414,74.362,73.992,73.621,73.245,72.866,72.294,71.141,69.958,68.748,67.51,66.25,65.206,64.8,64.39,63.979,63.566,63.151,62.733,62.315,61.894,61.471,61.046,60.62,60.192,59.762,59.331,58.898,58.464
Middle East & North Africa,MEA,Rural population (% of total population),SP.RUR.TOTL.ZS,65.1074314,64.34882548,63.57817629,62.79645426,61.98907026,61.15381945,60.36752263,59.63859436,58.90357158,58.15658522,57.39940367,56.66574632,55.92488291,55.16927686,54.43885416,53.73714988,53.00426211,52.31105937,51.71847063,51.13519101,50.5053873,49.88547971,49.28245553,48.68688469,48.10155552,47.54016328,46.97682347,46.49471667,46.09076264,45.70813651,45.32860966,44.98622422,44.49743633,44.05798502,43.65340088,43.30757246,42.96820457,42.61937617,42.25481066,41.88549889,41.51615734,41.14753179,40.80012312,40.46070953,40.11288777,39.70607594,39.25774821,38.82464743,38.39054981,37.95954801,37.58220268,37.32815043,37.0686735,36.7244688,36.34653352,35.94262992,35.60052838,35.28869332,34.978773,34.68683075,34.43995469,34.19366773,33.91058863
Mexico,MEX,Rural population (% of total population),SP.RUR.TOTL.ZS,49.247,48.41,47.572,46.735,45.9,45.069,44.239,43.413,42.589,41.771,40.979,40.221,39.468,38.721,37.978,37.241,36.509,35.785,35.066,34.354,33.661,33.13,32.604,32.081,31.563,31.05,30.541,30.037,29.538,29.044,28.581,28.184,27.791,27.402,27.015,26.632,26.33,26.071,25.814,25.559,25.278,24.955,24.635,24.318,24.003,23.692,23.384,23.08,22.778,22.48,22.185,21.889,21.595,21.301,21.007,20.715,20.423,20.133,19.844,19.556,19.269,18.984,18.7
Marshall Islands,MHL,Rural population (% of total population),SP.RUR.TOTL.ZS,64.416,63.041,61.642,60.224,58.786,57.337,55.874,54.4,51.771,49.139,46.508,43.897,41.315,38.788,38.907,39.368,39.832,40.296,40.763,41.231,41.702,41.174,40.386,39.604,38.825,38.055,37.289,36.53,35.776,35.286,34.946,34.608,34.272,33.937,33.604,33.273,32.942,32.615,32.288,31.947,31.42,30.899,30.382,29.87,29.363,28.862,28.365,27.874,27.387,26.907,26.432,25.962,25.502,25.054,24.616,24.189,23.772,23.366,22.969,22.583,22.206,21.838,21.48
Middle income,MIC,Rural population (% of total population),SP.RUR.TOTL.ZS,76.01631171,75.50895594,75.02734914,74.57967515,74.12370852,73.90123759,73.68653305,73.45626313,73.22684643,73.00358643,72.78257456,72.53726354,72.25740816,71.94329414,71.58565517,71.27502664,70.9031738,70.52773684,70.05963923,69.50056718,68.9332812,68.36050802,67.82574483,67.33285152,66.82481044,66.31664046,65.81123441,65.31039541,64.81158881,64.32635712,63.83671464,63.3544837,62.87595436,62.39997567,61.92134644,61.44138576,60.95680451,60.46745127,59.97306021,59.47683165,58.97099088,58.40989271,57.7981411,57.17733937,56.54870139,55.91412835,55.28829701,54.66777435,54.04226931,53.41533085,52.79259644,52.19388524,51.60082451,50.99809477,50.38774375,49.78040158,49.18267647,48.59036144,48.00379391,47.42494888,46.85962677,46.30523028,45.76784834
North Macedonia,MKD,Rural population (% of total population),SP.RUR.TOTL.ZS,65.98,64.786,63.527,62.25,60.953,59.645,58.32,56.984,55.636,54.282,52.921,51.754,51.173,50.593,50.012,49.431,48.849,48.27,47.69,47.111,46.531,45.993,45.57,45.147,44.724,44.304,43.883,43.464,43.045,42.627,42.211,41.766,41.236,40.709,40.206,40.413,40.62,40.828,41.035,41.243,41.452,41.661,41.87,42.079,42.289,42.468,42.617,42.736,42.825,42.883,42.911,42.908,42.875,42.811,42.716,42.592,42.437,42.252,42.037,41.792,41.518,41.214,40.882
Mali,MLI,Rural population (% of total population),SP.RUR.TOTL.ZS,88.934,88.639,88.338,88.03,87.714,87.392,87.062,86.726,86.381,86.029,85.67,85.303,84.928,84.546,84.155,83.756,83.349,82.917,82.46,81.993,81.516,81.03,80.534,80.028,79.512,78.987,78.452,77.931,77.518,77.101,76.678,76.249,75.814,75.376,74.931,74.481,74.025,73.566,73.052,72.354,71.644,70.925,70.194,69.453,68.7,67.94,67.168,66.388,65.597,64.8,64.001,63.201,62.401,61.602,60.804,60.009,59.217,58.428,57.644,56.864,56.091,55.323,54.563
Malta,MLT,Rural population (% of total population),SP.RUR.TOTL.ZS,9.871,9.931,9.992,10.052,10.114,10.175,10.236,10.298,10.318,10.31,10.301,10.292,10.284,10.275,10.266,10.258,10.249,10.24,10.232,10.223,10.215,10.206,10.197,10.189,10.18,10.172,10.093,9.972,9.853,9.735,9.619,9.503,9.389,9.277,9.165,9.054,8.819,8.508,8.207,7.915,7.632,7.359,7.095,6.84,6.593,6.355,6.216,6.143,6.071,5.999,5.928,5.859,5.789,5.721,5.653,5.586,5.52,5.454,5.388,5.322,5.256,5.19,5.125
Myanmar,MMR,Rural population (% of total population),SP.RUR.TOTL.ZS,80.774,80.434,80.09,79.741,79.387,79.029,78.666,78.299,77.927,77.551,77.17,76.785,76.394,76.097,76.087,76.078,76.067,76.058,76.048,76.038,76.027,76.018,76.007,75.958,75.788,75.619,75.448,75.276,75.104,74.931,74.757,74.582,74.407,74.231,74.054,73.876,73.697,73.518,73.337,73.157,72.975,72.792,72.609,72.425,72.24,72.054,71.868,71.681,71.493,71.305,71.115,70.925,70.734,70.543,70.35,70.142,69.918,69.678,69.421,69.148,68.859,68.552,68.229
Middle East & North Africa (excluding high income),MNA,Rural population (% of total population),SP.RUR.TOTL.ZS,66.22349605,65.50368599,64.77977075,64.04910675,63.31039971,62.53958468,61.81764544,61.17829635,60.51805252,59.85625716,59.19295565,58.55467421,57.90527492,57.25434081,56.62250607,55.99800193,55.33596796,54.72256192,54.23049848,53.75020012,53.20692793,52.65253666,52.10918921,51.57836435,51.04392792,50.53865164,50.02889835,49.5768234,49.21489178,48.87649304,48.40173751,48.06095484,47.65251126,47.22774438,46.81437754,46.46153145,46.12808154,45.78972856,45.43205708,45.06950462,44.7051186,44.34257169,43.99903345,43.66163647,43.31118521,42.9265842,42.54748753,42.21324264,41.88041857,41.53472059,41.19557813,40.97469784,40.75422855,40.43057613,40.05027302,39.64334622,39.31180824,39.00823903,38.70553224,38.40887506,38.10767933,37.7971388,37.49100237
Montenegro,MNE,Rural population (% of total population),SP.RUR.TOTL.ZS,81.212,80.498,79.763,79.007,78.23,77.434,76.617,75.78,74.921,74.045,73.147,72.231,71.294,70.341,69.368,68.378,67.37,66.348,65.31,64.256,63.187,62.108,61.016,59.912,58.796,57.675,56.544,55.406,54.261,53.114,51.963,50.835,49.782,48.733,47.683,46.635,45.588,44.549,43.512,42.482,41.456,40.441,39.432,38.432,37.873,37.535,37.197,36.861,36.525,36.192,35.86,35.528,35.196,34.863,34.529,34.194,33.859,33.523,33.187,32.85,32.512,32.174,31.836
Mongolia,MNG,Rural population (% of total population),SP.RUR.TOTL.ZS,64.321,62.318,60.27,58.944,58.415,57.886,57.353,56.819,56.283,55.664,54.948,54.23,53.509,52.789,52.067,51.344,50.619,49.897,49.173,48.512,47.917,47.324,46.732,46.14,45.548,44.96,44.372,43.785,43.2,42.922,42.967,43.013,43.058,43.104,43.149,43.195,43.24,43.286,43.331,43.377,42.867,41.778,40.696,39.622,38.557,37.506,36.465,35.436,34.419,33.42,32.433,32.037,31.97,31.903,31.837,31.77,31.703,31.637,31.555,31.457,31.343,31.215,31.07
Northern Mariana Islands,MNP,Rural population (% of total population),SP.RUR.TOTL.ZS,48.781,47.259,45.74,44.229,42.726,41.241,39.769,38.312,35.408,32.616,29.938,27.391,24.979,22.72,20.984,19.446,17.993,16.63,15.349,14.15,13.216,12.883,12.556,12.237,11.924,11.619,11.321,11.029,10.743,10.465,10.269,10.303,10.338,10.373,10.408,10.443,10.345,10.216,10.088,9.962,9.848,9.765,9.684,9.602,9.522,9.442,9.362,9.284,9.205,9.128,9.051,8.972,8.892,8.81,8.727,8.643,8.557,8.47,8.382,8.292,8.202,8.11,8.017
Mozambique,MOZ,Rural population (% of total population),SP.RUR.TOTL.ZS,93.132,92.949,92.754,92.555,92.35,92.14,91.925,91.704,91.478,91.247,91.01,90.702,90.329,89.944,89.544,89.131,88.703,88.261,87.803,87.331,86.842,85.949,84.965,83.926,82.828,81.674,80.459,79.185,77.848,76.455,75,74.513,74.02,73.521,73.016,72.505,71.987,71.465,71.258,71.08,70.902,70.723,70.543,70.363,70.182,70.001,69.818,69.636,69.168,68.672,68.17,67.664,67.154,66.64,66.122,65.6,65.074,64.545,64.012,63.472,62.926,62.372,61.813
Mauritania,MRT,Rural population (% of total population),SP.RUR.TOTL.ZS,93.12,92.565,91.969,91.329,90.643,89.91,89.126,88.288,87.394,86.446,85.436,84.364,83.227,82.029,80.763,79.431,78.029,76.673,75.373,74.025,72.629,71.19,69.705,68.178,66.609,65.006,63.366,61.695,60.43,60.553,60.677,60.801,60.925,61.048,61.171,61.295,61.418,61.541,61.663,61.786,61.909,61.384,60.52,59.649,58.771,57.889,57.002,56.11,55.212,54.314,53.412,52.507,51.6,50.694,49.797,48.911,48.038,47.176,46.328,45.493,44.673,43.867,43.077
Mauritius,MUS,Rural population (% of total population),SP.RUR.TOTL.ZS,64.889,64.171,63.445,62.714,61.975,61.233,60.484,59.731,58.972,58.21,57.444,56.674,55.9,56.119,56.338,56.557,56.776,56.995,57.213,57.431,57.649,57.866,58.083,58.299,57.988,57.675,57.361,57.047,56.731,56.416,56.1,56.223,56.347,56.47,56.593,56.716,56.839,56.962,57.084,57.207,57.33,57.441,57.553,57.665,57.777,57.888,58,58.111,58.223,58.334,58.445,58.556,58.668,58.778,58.889,59,59.09,59.159,59.207,59.234,59.24,59.225,59.19
Malawi,MWI,Rural population (% of total population),SP.RUR.TOTL.ZS,95.61,95.511,95.41,95.306,95.2,95.092,94.982,94.751,94.495,94.227,93.947,93.655,93.349,93.03,92.696,92.348,91.985,91.606,91.364,91.159,90.95,90.737,90.519,90.296,90.069,89.837,89.6,89.359,89.066,88.757,88.44,88.115,87.782,87.442,87.093,86.737,86.371,85.998,85.616,85.478,85.39,85.302,85.214,85.125,85.036,84.946,84.856,84.765,84.674,84.571,84.456,84.328,84.188,84.034,83.868,83.687,83.494,83.286,83.063,82.826,82.573,82.305,82.02
Malaysia,MYS,Rural population (% of total population),SP.RUR.TOTL.ZS,73.402,72.759,72.105,71.442,70.768,70.087,69.396,68.696,67.987,67.271,66.546,65.729,64.896,64.056,63.206,62.348,61.481,60.609,59.729,58.842,57.956,57.193,56.426,55.655,54.881,54.107,53.329,52.55,51.768,50.988,50.206,49.424,48.186,46.891,45.598,44.312,43.031,41.763,40.504,39.258,38.023,37.078,36.144,35.22,34.306,33.406,32.517,31.64,30.775,29.925,29.088,28.391,27.725,27.07,26.423,25.787,25.16,24.553,23.964,23.393,22.84,22.304,21.786
North America,NAC,Rural population (% of total population),SP.RUR.TOTL.ZS,30.08159894,29.68045476,29.26021629,28.84363459,28.43061235,28.02128236,27.6173843,27.23780157,26.86145031,26.4887761,26.1983421,26.14387365,26.14613945,26.14817166,26.14987148,26.15169513,26.15256205,26.13941899,26.12755251,26.11487303,26.0688733,25.92654846,25.77323809,25.62027355,25.46919925,25.31830759,25.16842566,25.03145862,24.89463533,24.75909854,24.56673061,24.20222759,23.81942601,23.4412192,23.06680716,22.69697386,22.32831556,21.95479461,21.58450681,21.21833099,20.89757588,20.70535816,20.53985757,20.37522382,20.21070664,20.04899078,19.88590347,19.71467009,19.54442041,19.37524766,19.20801436,19.03735796,18.87569878,18.70962581,18.54012805,18.36690631,18.19122999,18.01036019,17.82693559,17.63831097,17.44633055,17.24998558,17.05240214
Namibia,NAM,Rural population (% of total population),SP.RUR.TOTL.ZS,82.091,81.666,81.252,80.83,80.4,79.965,79.522,79.071,78.613,78.148,77.708,77.441,77.171,76.9,76.626,76.349,76.071,75.79,75.507,75.222,74.934,74.645,74.389,74.139,73.887,73.634,73.379,73.123,72.864,72.605,72.344,72.081,71.664,71.177,70.684,70.187,69.684,69.177,68.665,68.149,67.627,67.102,66.234,65.291,64.334,63.368,62.39,61.402,60.403,59.399,58.384,57.363,56.307,55.244,54.174,53.1,52.039,50.995,49.968,48.958,47.967,46.995,46.044
New Caledonia,NCL,Rural population (% of total population),SP.RUR.TOTL.ZS,62.64,61.219,59.776,58.316,56.839,55.354,53.858,52.354,50.844,49.558,48.768,47.978,47.189,46.403,45.618,44.835,44.127,43.738,43.349,42.961,42.574,42.188,41.803,41.468,41.317,41.166,41.015,40.865,40.714,40.566,40.423,40.281,40.138,39.996,39.854,39.712,39.525,39.162,38.801,38.441,38.081,37.724,37.368,37.013,36.659,36.035,35.362,34.694,34.031,33.376,32.898,32.435,31.976,31.521,31.069,30.621,30.179,29.744,29.317,28.896,28.482,28.075,27.675
Niger,NER,Rural population (% of total population),SP.RUR.TOTL.ZS,94.207,94.104,94,93.741,93.471,93.191,92.9,92.507,92.094,91.661,91.206,90.729,90.228,89.704,89.155,88.581,87.979,87.352,86.975,86.767,86.557,86.344,86.129,85.91,85.688,85.464,85.237,85.007,84.791,84.711,84.632,84.551,84.471,84.39,84.309,84.227,84.145,84.063,83.98,83.897,83.814,83.74,83.745,83.749,83.753,83.758,83.762,83.766,83.771,83.775,83.779,83.784,83.788,83.792,83.781,83.753,83.71,83.65,83.575,83.483,83.374,83.249,83.106
Nigeria,NGA,Rural population (% of total population),SP.RUR.TOTL.ZS,84.59,84.367,84.142,83.913,83.682,83.449,83.212,82.973,82.731,82.487,82.24,81.849,81.451,81.048,80.637,80.22,79.795,79.364,78.926,78.482,78.03,77.329,76.611,75.878,75.128,74.365,73.586,72.791,71.981,71.158,70.32,69.824,69.323,68.818,68.309,67.795,67.275,66.753,66.227,65.696,65.16,64.331,63.492,62.644,61.788,60.926,60.057,59.181,58.298,57.412,56.52,55.634,54.754,53.882,53.018,52.162,51.317,50.481,49.656,48.843,48.042,47.254,46.479
Nicaragua,NIC,Rural population (% of total population),SP.RUR.TOTL.ZS,60.419,59.97,59.519,58.995,58.145,57.293,56.435,55.573,54.707,53.84,52.97,52.215,51.937,51.659,51.38,51.102,50.823,50.544,50.266,49.987,49.708,49.43,49.151,48.873,48.594,48.316,48.037,47.759,47.481,47.203,46.925,46.648,46.37,46.093,45.817,45.563,45.413,45.263,45.114,44.964,44.815,44.665,44.516,44.367,44.218,44.065,43.868,43.672,43.475,43.279,43.083,42.887,42.691,42.495,42.3,42.105,41.91,41.701,41.478,41.24,40.988,40.723,40.444
Netherlands,NLD,Rural population (% of total population),SP.RUR.TOTL.ZS,40.248,39.98,39.796,39.613,39.43,39.247,39.064,38.882,38.7,38.519,38.337,38.087,37.768,37.45,37.133,36.817,36.502,36.189,35.877,35.565,35.255,34.896,34.489,34.084,33.681,33.281,32.883,32.487,32.094,31.704,31.316,30.671,29.777,28.9,28.038,27.191,26.36,25.547,24.75,23.97,23.205,22.17,20.887,19.659,18.486,17.37,16.364,15.461,14.598,13.712,12.866,12.121,11.412,10.813,10.31,9.827,9.365,8.923,8.51,8.124,7.764,7.428,7.114
Norway,NOR,Rural population (% of total population),SP.RUR.TOTL.ZS,50.08,49.002,47.347,45.698,44.056,42.432,40.821,39.23,37.66,36.119,34.604,33.77,33.275,32.784,32.297,31.813,31.333,30.858,30.386,29.919,29.455,29.213,29.082,28.951,28.82,28.69,28.56,28.43,28.301,28.172,28.044,27.735,27.335,26.939,26.547,26.213,25.938,25.524,24.973,24.431,23.98,23.622,23.267,22.916,22.601,22.325,22.05,21.766,21.474,21.185,20.898,20.545,20.126,19.714,19.308,18.909,18.515,18.129,17.752,17.384,17.026,16.677,16.336
